2592	0	14967
13045	0	16967
3224	0	17373
10802	0	15485
448	0	16801
11111	0	17374
9753	0	17375
5583	0	15045
2316	0	17376
4626	1	17377
9552	0	17378
12827	0	17379
2735	0	17380
11121	1	15289
12551	0	17381
5088	0	15216
12881	0	14961
12045	3	17382
13242	1	17383
2001	0	17384
9308	0	15005
910	0	15981
4448	1	17385
6950	1	15360
9114	0	17386
10480	0	17387
14276	4	17388
1891	0	17389
6526	0	17390
3025	0	17391
6274	1	17392
5979	0	17393
8299	0	17394
8982	1	14976
4186	0	17395
4071	0	14916
6291	0	15462
5865	0	16382
3876	1	17396
5117	1	14976
4377	0	17397
5026	0	14962
10102	0	15452
2311	0	15704
11623	1	15190
1505	0	17398
13596	0	17399
14892	0	17400
1640	0	15865
1044	0	17401
13257	0	17402
6136	1	14998
8306	0	17403
519	1	14939
4799	0	17404
3431	0	16747
12426	0	16885
677	0	15194
6554	0	17405
7478	0	16320
10505	0	17406
12985	0	16563
2716	2	15430
10498	0	17407
9644	0	16800
2688	0	17283
11703	0	17408
6556	0	15933
4204	0	16813
8853	0	17409
14546	0	17410
12905	1	15533
5015	1	15231
2525	0	15045
7810	0	17411
11386	0	17412
3186	0	15519
5797	0	17413
10253	2	16200
7243	0	17414
3965	1	17415
7857	0	17416
10809	0	17417
2625	1	14965
11158	0	17418
1296	1	14954
8896	0	15685
14378	1	16126
4293	1	15102
10023	0	17419
8903	1	15525
4292	1	15360
7788	0	17420
12057	0	17421
12270	0	17422
5762	0	17423
619	0	17424
2907	0	14964
3084	0	17425
1158	0	17426
12819	0	17427
2728	0	15442
8525	1	15377
7283	0	14964
5605	0	17428
5432	0	15855
14052	0	17429
3228	0	17283
37	0	15945
5045	0	14952
7171	1	15160
3008	1	15004
5538	1	15163
11501	0	17430
2331	0	16021
12843	0	17431
4882	0	17432
14221	0	17433
11738	0	15008
2081	0	17434
11177	1	15260
9704	0	17435
1198	0	17436
11735	0	16928
3016	0	17437
14369	0	17438
1814	0	17439
10862	0	16928
9377	0	14948
8049	1	14921
14061	2	15363
13190	0	16868
5976	0	17440
2349	1	17441
4514	0	16568
2264	0	17442
2653	0	14997
7628	0	17443
13487	0	15588
4713	0	17444
5761	0	17445
4313	0	17446
10188	0	17447
12136	0	15292
8255	0	17448
4138	0	15742
11209	0	17449
4879	0	15711
141	3	15979
5521	0	17450
11409	0	17451
9805	0	17452
4968	0	15808
6222	0	17453
1118	1	17454
7081	0	17455
5851	0	17456
6664	1	17457
8927	1	15502
11873	1	15415
3470	1	17458
1504	1	16294
9124	0	17459
831	0	15005
8226	0	15677
11249	0	15179
6003	0	14961
10117	0	15045
5723	1	15231
8899	2	14931
7892	1	17460
5162	0	17461
7105	0	17462
13420	0	17463
10671	0	17464
8663	0	17465
911	0	16109
1186	1	17466
7690	0	17192
11739	1	14939
10948	0	17467
10600	0	17468
10881	0	17469
13871	0	14916
12393	0	17470
7742	0	17471
12836	1	16924
6198	1	15091
14507	2	16214
7865	0	17472
4154	0	17473
3355	0	17474
838	0	17475
10696	0	17476
11796	0	17477
8908	0	17478
137	1	16294
13212	0	17479
10855	0	17480
2924	1	15260
14193	0	17481
7367	0	17482
7234	0	17483
11283	1	15070
12898	0	17484
13423	0	16619
1248	0	16792
12997	2	14931
9017	0	15218
6994	0	17485
14165	0	17486
12513	0	17487
3334	1	17488
4644	0	17489
11682	0	16547
1171	0	17490
5476	0	17491
8740	0	17492
6484	0	15045
12146	0	17493
8161	0	16701
13779	1	14998
2627	0	17494
14592	0	17495
12679	0	17496
1929	0	17497
14408	0	17498
5944	0	17499
5966	0	17500
7833	1	17501
9262	1	17502
7950	0	17503
4826	0	17504
14766	0	17033
14398	0	17505
360	0	17506
5482	0	17507
10528	1	15415
8519	1	17508
12079	0	15054
12064	0	17509
8921	1	17510
9465	2	14924
10840	1	17511
4346	0	17512
3486	1	15404
6657	0	17513
14620	0	16466
5100	2	14924
13125	0	17255
10958	0	17378
4511	0	17514
3398	0	17515
6402	2	14931
11033	1	17516
2415	0	17517
13230	1	16536
11683	0	16820
9916	0	17518
13952	1	15160
6775	1	15028
6999	0	14961
1829	0	17519
13248	0	17358
7358	1	15267
11338	0	16661
3939	2	15430
1382	0	15273
1470	1	14954
8916	0	17520
2457	0	15516
9778	0	15580
7706	0	17521
7684	0	17522
13539	0	17523
9329	1	15334
4912	0	17524
3609	0	17525
2740	0	17526
5710	0	17258
869	0	16050
4554	0	17527
8322	1	15562
4432	0	14990
3289	0	17528
7921	0	17529
7034	1	17530
3738	0	17531
929	0	17532
9450	0	15005
3508	0	15246
13005	0	17533
2176	0	16642
10420	0	17030
5312	2	14924
8018	0	17534
5497	0	17535
11732	2	16214
5870	0	17536
7276	0	17537
4985	0	17538
11691	0	17539
4647	0	17540
2248	0	15855
350	1	14921
8668	0	15431
11259	0	17541
6455	1	16979
4549	0	17542
14610	1	17543
1557	1	17544
67	0	17545
11244	0	15485
4037	0	15323
11388	0	17546
1614	1	15377
1986	0	17547
14081	0	17548
8541	0	15532
861	1	15623
4827	0	17549
131	0	17550
2430	2	14924
10739	0	17551
1156	1	17552
1620	1	15046
2279	0	17553
14704	0	17554
7908	0	17555
5490	0	15932
1500	0	17207
12739	0	17556
6927	0	17557
169	1	17558
9019	0	17559
4989	0	17560
13434	0	17561
2596	0	17562
9901	0	17563
8454	0	17025
7994	2	14931
1576	1	15377
12243	0	17564
53	3	17565
12983	1	16979
2757	1	15028
6197	0	17566
14626	0	17567
1481	1	15980
13731	0	17568
2064	0	17569
8041	2	16200
5654	0	17570
14810	0	17571
1912	0	15292
4305	0	15061
3418	0	14964
12062	1	16294
5525	1	14976
2091	0	17108
1819	0	15148
4007	0	17572
4603	0	17573
3344	0	17574
5116	0	17575
11091	0	15732
1116	0	15608
11610	0	15998
3751	0	17576
14739	1	17577
2544	1	14976
4849	0	16263
7906	0	17578
4810	0	17579
11416	0	17580
1852	0	17581
11312	0	17582
13462	1	15334
14545	0	17583
8447	0	16689
5133	0	17584
14024	0	17585
2874	0	16612
2015	0	17586
9767	1	15231
12363	0	15350
13323	0	17587
6875	0	15154
9217	0	17588
5119	0	17589
12179	1	17590
10058	0	17591
12710	0	17592
6500	0	16696
245	0	16408
8122	0	17593
1190	0	16085
6602	1	15749
531	0	15783
10306	0	17594
8111	0	17595
12129	0	17596
5958	0	17597
9455	0	15715
4697	0	16334
3417	0	17598
564	0	17599
6387	0	17526
2105	0	17600
1106	0	17601
5984	0	16960
13807	0	17602
9135	2	14927
10626	1	15980
6949	2	15363
12300	0	17603
8877	0	17604
12106	0	17605
203	0	15757
6853	0	17606
12667	0	17607
14455	0	17608
4491	0	17609
9356	0	17610
12766	0	17611
10325	0	17612
14674	0	17613
10733	0	17614
12650	0	17615
1128	0	17616
2440	0	15710
11504	0	17617
3801	0	15485
8220	0	16115
14790	0	17618
8046	0	14913
965	0	17619
8330	0	14916
12023	0	17620
13443	0	17621
13481	0	17622
14086	0	17623
5228	0	17624
2496	1	16897
8389	0	16423
14646	0	16120
7813	0	15806
8135	0	16629
10458	0	17588
5535	0	15326
6508	0	17625
8020	0	16199
4604	0	16338
13148	0	17626
10979	0	15086
6210	0	17435
4177	0	17627
2022	1	17628
13715	1	15241
13804	2	16214
5271	0	17629
4408	1	15078
706	0	17498
8697	0	15882
2556	0	17630
9920	0	17631
7889	0	16391
2574	0	17632
2359	0	17633
13597	0	17634
14867	1	15267
2124	0	15058
3265	0	17635
2612	0	17636
12953	0	17637
1386	0	17638
7404	1	17639
474	0	17640
7410	1	17641
13797	2	14931
11135	0	17642
9821	0	17643
5600	0	17644
4542	1	15358
13712	0	17645
1985	0	15632
11907	0	17646
6766	0	17647
10845	2	14927
14207	0	17140
6292	0	17044
8391	0	15005
476	0	16061
6503	0	15580
4679	1	15072
10276	0	17317
12960	0	17648
2607	0	17649
12324	1	17650
11986	0	15864
12282	0	17651
3222	0	17652
4763	7	17653
4592	0	17654
5572	0	15288
11518	0	17655
4087	1	17656
3496	0	16622
13946	0	16547
3616	0	17657
4304	0	17658
8721	0	17659
9631	0	17660
13436	0	15431
11981	0	17661
11913	0	17662
3703	0	17663
14120	0	17616
3521	0	17664
3054	0	15005
1475	1	17665
9812	0	17666
6020	0	15531
6066	0	17667
12563	0	17668
6660	0	17669
2023	0	17121
13612	0	17670
14404	0	17498
13746	0	17671
5442	0	15005
10442	1	17672
8072	0	15933
5649	0	17361
3329	0	15800
592	0	17233
13878	1	17673
9691	1	15425
1227	0	17674
6661	0	17675
7215	0	17676
11798	0	15664
5458	1	15562
13071	0	17677
966	0	17678
4737	1	15525
14383	0	16642
3672	1	15623
2385	1	14976
8196	0	17679
13839	0	16451
6822	1	15502
11191	1	17039
5142	0	16102
3013	0	17680
11991	1	15043
10997	0	17681
7110	0	17682
9705	0	17683
5818	1	14919
5108	1	14977
13592	1	14976
1568	0	17173
2718	0	17684
2651	0	15650
13419	0	17685
6816	1	15425
11534	1	15502
2954	0	17686
13775	0	16642
7949	1	17687
2355	0	17688
8384	0	17689
14506	0	16637
8984	0	16715
2395	0	16092
12440	0	17690
11719	0	17691
12981	0	15472
3095	0	17692
11100	0	17693
13324	1	17392
3008	2	15430
6482	0	15554
8777	0	17694
11242	0	17695
11575	0	17696
14667	0	16287
9078	0	16229
4965	0	17697
11455	0	17698
12299	0	17699
4020	1	15360
4789	1	17700
4527	0	17701
723	0	16088
11977	0	17702
2353	0	17703
5447	0	15698
9639	0	17704
5955	0	15053
3975	1	15562
1279	0	17705
8710	0	17706
11170	0	15008
3454	1	14939
7827	0	17707
2785	0	17708
8700	0	17709
11009	0	17710
4571	0	17711
11473	0	17712
10993	0	17713
825	0	17714
4185	0	15062
11161	0	17715
5074	0	17404
182	0	16864
13303	0	17716
8701	0	16910
8678	0	17717
907	1	16467
1827	1	15070
8949	0	15411
6631	0	17718
5801	1	17719
7543	0	17720
13237	1	15525
8201	0	17721
13540	0	17668
12817	0	17722
7160	0	16948
11985	0	17723
7963	0	17051
1882	0	17724
13276	1	15377
7212	0	15065
3050	0	14912
12695	1	17725
10181	0	17726
3368	0	17720
13023	0	17727
5731	0	15711
2692	0	17728
119	0	17729
4102	0	17730
8268	1	17731
3045	0	14910
14442	0	17732
13353	0	16365
3899	0	16562
12959	0	17733
7561	0	15138
7230	0	15288
9127	0	15005
10728	1	15087
13685	0	17734
14604	0	14964
13881	0	17735
3369	1	17736
11395	1	15325
7773	1	14923
10100	1	17737
867	0	15821
9329	2	14924
7944	0	15531
736	0	17738
1220	0	17739
7641	0	17740
3752	0	17741
11330	0	17742
770	0	17743
11992	0	17744
7665	0	15462
6253	0	17745
10238	0	17746
6352	0	17747
2383	0	17748
229	0	17749
3709	1	16294
12466	1	15260
3236	0	17750
1815	0	15799
1849	2	16214
8047	0	17751
4876	1	15525
188	0	17579
3379	0	17752
3535	2	14931
13500	0	17753
1110	1	14977
4815	0	17754
7646	0	17755
8882	0	17756
11592	0	16560
4462	1	17757
6878	2	14924
9786	0	17620
4659	0	17758
14430	0	17759
4629	0	17760
6464	0	17761
9388	1	16009
8128	0	16914
5558	0	17762
5818	0	17763
14374	1	14954
7493	0	15535
11448	0	15878
9469	0	16751
14629	0	15631
13898	0	17764
11040	0	17765
10612	0	17766
6947	1	17767
5964	0	17768
6153	0	17769
10098	0	17770
4309	0	17771
6083	0	17772
14209	1	14977
1427	0	17773
6449	0	16062
2189	1	17774
10776	0	17775
10353	0	17776
14543	0	17777
6965	0	15893
10670	0	15805
6764	0	17778
9085	1	16126
8945	0	16968
1340	0	17779
6116	0	16981
14338	0	17780
8189	0	16364
12915	0	17781
2399	0	15740
11222	0	17782
3351	0	15800
8963	0	17783
7523	0	17784
12062	0	17785
10299	1	15046
3833	0	15008
6877	0	17786
4496	0	17787
6150	0	17788
11465	0	17620
1475	0	16199
5511	0	17789
11166	0	17790
4240	0	14936
14046	2	14924
11969	0	17791
12340	0	17792
13975	0	17793
6623	0	17794
10403	0	17795
103	1	15706
12538	0	17796
4614	0	17797
13421	0	17798
3727	1	14977
4014	1	17799
1902	0	17800
13046	0	17064
7447	0	17801
12123	0	17802
360	1	17803
12692	0	17804
8840	0	17805
4170	0	15005
1272	0	17806
14201	1	14965
9460	0	17035
11762	0	15414
10316	0	17807
6591	0	17808
1702	1	14977
1774	0	16045
1897	1	15377
14561	0	17809
6335	1	14976
12585	0	17810
2594	1	15267
7132	0	17811
3193	1	15869
4681	1	17812
8427	0	15462
9514	1	17813
9181	0	17814
8847	1	15296
14108	0	17815
5758	0	17816
3039	0	17817
7755	0	17818
11606	0	17819
8253	0	17820
4563	0	17821
47	0	17822
1387	0	17823
4115	0	17824
13770	0	17408
4731	0	17580
6956	0	17825
7597	0	17826
699	0	17827
13471	0	17828
6555	0	16667
4485	0	15894
13309	3	14959
13333	0	17829
9022	1	15502
7209	1	15502
7824	0	17830
6949	1	15231
9422	1	15592
5748	0	17831
12111	0	17832
11719	2	17833
11379	0	17834
12800	0	17835
10521	0	17836
14510	0	17837
8756	0	17519
14789	1	14921
9685	1	17838
9471	0	17369
7341	1	16325
517	0	15470
5555	0	17839
3117	3	17840
11776	0	15236
12423	1	17841
529	0	17842
14273	0	17843
12731	0	17121
4505	0	17844
14632	0	17845
11037	0	16362
11881	0	15851
502	0	17846
6628	0	17847
4988	0	17848
1208	0	17652
457	0	17849
10624	0	16758
481	0	15656
10634	0	16788
9998	1	15241
3200	0	14925
8112	0	17850
5599	1	15645
6798	1	15296
312	1	15190
10337	0	16622
7213	0	17851
8085	0	17852
8167	0	17853
13937	0	17854
5635	0	17855
5485	0	17856
6367	0	17857
1491	0	17858
12022	0	16381
14634	1	17859
4312	0	17446
11939	0	17860
14718	0	17861
7093	1	17862
5382	0	17863
7794	1	15425
132	0	17864
1213	0	16667
777	0	15005
8318	0	15185
9338	2	14924
12055	0	16921
4365	0	17745
6856	0	17865
10016	0	15588
7588	0	17020
7009	1	17866
10478	0	17867
123	0	17616
4814	0	17868
1543	0	15865
7571	2	14924
9367	0	17869
13729	0	16823
14689	0	16835
14026	0	17870
14175	0	15894
5942	0	17871
4130	0	17872
10439	0	16591
1872	0	17873
12864	0	16414
14015	0	17874
6266	0	15485
4339	0	17875
395	0	15191
11591	0	17876
5704	0	17877
10591	0	15331
542	0	15465
8912	0	17878
9554	0	17879
11643	0	17880
5889	0	16606
8329	0	16928
8626	0	15516
7281	1	17881
14709	1	17244
13899	0	15911
11465	1	16294
1056	0	17882
11672	1	15279
6981	0	17883
10520	0	17884
5395	0	17885
11832	0	17886
6743	0	17887
14046	1	17888
4990	0	17889
11255	0	16344
111	0	14948
928	1	17890
1494	0	17196
10139	0	17891
2780	0	17015
5899	0	17892
5033	0	15801
2885	1	15415
12457	0	17893
8199	1	14977
1841	0	16121
10369	1	17894
6495	0	15472
14331	0	17895
8034	1	17896
10348	0	17897
13543	0	17898
12112	0	17899
10031	0	17655
2714	0	17900
5244	0	17901
8906	0	17902
4098	0	15470
13424	0	17903
2527	0	15045
1864	0	17904
7235	1	14921
11478	0	17905
4798	0	16038
14132	0	17906
5715	0	17907
1487	0	17908
11447	0	17909
4586	0	17336
6762	0	17910
13164	0	17911
8321	0	15585
2170	3	17912
10484	0	17913
9225	0	17914
9946	0	17649
9268	0	17915
12565	0	17916
3988	0	17791
3233	0	16803
4547	0	17917
5093	0	17918
10398	0	17919
14265	2	16043
9717	0	17920
8824	2	15430
109	0	15779
3664	0	17921
137	0	16478
9467	0	16010
793	2	15456
13926	0	17922
2894	1	15099
8398	0	14997
6301	1	15980
5362	0	16555
1523	0	14916
6690	0	15522
2958	0	17923
10242	0	17924
5293	0	17925
4197	0	15005
8558	0	17926
10710	0	17927
1626	0	17928
1293	0	17929
4866	0	16665
8653	0	17930
14412	0	15365
12533	1	15020
9613	0	15482
8215	0	17931
14018	1	15425
8229	0	17932
13210	3	17933
5150	1	17934
288	1	15289
14574	1	15358
7213	1	14965
10548	0	17649
2623	0	16168
2859	2	16043
9939	1	15099
4829	0	15785
12199	0	17935
8913	0	17936
12074	0	17937
7076	0	17938
11183	1	17939
12630	0	17940
10971	0	17941
12858	2	14927
4024	0	17173
587	1	14998
2854	0	17942
6926	0	16225
4762	0	17943
11587	0	17944
12992	0	16563
1905	1	17774
12852	0	17945
8800	0	16981
10107	0	16967
2788	0	17946
3448	0	15855
7255	0	17947
7222	1	15980
659	0	17948
11220	0	16639
5047	0	15258
13403	1	15241
11001	0	17949
5886	0	15391
6596	0	17950
13480	0	15410
2050	0	17951
11590	1	14965
4295	2	14927
4484	2	14924
6463	0	17952
13399	0	15146
12295	0	17953
11563	0	17954
8651	1	17955
10405	0	15553
11663	0	17956
1464	1	17957
3441	2	15430
4868	0	17958
5173	0	17959
11177	2	15363
14839	0	17960
11669	0	17905
8488	0	17961
12485	0	17962
4722	1	14977
14594	0	14938
3692	0	17963
13945	0	17964
9856	0	17965
7122	0	17966
7090	0	17967
9012	0	17968
11876	1	16292
13005	1	14977
8560	0	17969
2090	1	14939
5883	1	17590
5628	0	17970
12383	0	15005
12851	1	16289
12132	0	15005
7187	0	15391
2831	1	14939
10301	1	15645
33	0	15821
9651	0	17971
13226	0	15258
9445	0	17972
13582	0	16139
4178	0	17090
7799	0	17973
8002	0	17974
7311	0	17615
4242	0	17975
4386	1	17976
5183	0	17977
10433	0	17978
8799	0	16838
13542	1	15163
10083	2	14927
5366	0	15878
8575	0	14964
513	0	17979
11300	0	17980
4954	0	17981
8904	0	15715
12669	0	17982
14750	0	17983
4012	1	15084
12104	0	17984
3083	1	17985
14638	0	17986
9808	0	17987
9224	0	14918
12628	0	17988
11642	0	15114
10018	0	17989
9415	0	15554
13976	0	17990
14348	0	17991
11032	0	16568
5407	1	14954
12848	0	16813
2240	0	17992
12261	0	17993
4841	0	15579
1923	0	17732
588	0	17994
12137	0	15103
12475	0	17995
9069	0	17996
7021	1	17859
12597	0	17997
12472	0	14972
5373	0	15698
14041	0	17998
9322	0	17999
7485	0	18000
12338	0	18001
7716	0	18002
9206	1	15614
14122	0	18003
12599	0	18004
3052	0	15005
13229	0	18005
6160	0	15127
6160	1	15231
13793	0	18006
8810	0	16038
9635	0	18007
13955	0	17401
12715	0	18008
12080	0	18009
5345	1	15360
146	0	18010
12178	0	18011
9745	1	15070
11901	0	18012
6161	0	15127
3456	0	15677
10771	1	15260
6534	2	15463
114	0	17205
7654	1	15421
10175	0	18013
1606	0	18014
8849	2	14924
7167	0	18015
7774	0	15905
8910	0	18016
3326	0	16171
2545	2	15788
9349	0	18017
3606	1	15072
152	0	18018
8681	0	18019
5629	0	18020
10590	0	18021
4349	0	18022
4040	0	18023
8922	0	18024
7365	1	15289
13351	0	18025
9458	0	17924
1533	0	14916
3486	0	14912
3215	0	18026
1236	0	18027
12235	0	18028
3654	0	18029
13570	0	16022
14252	0	18030
14879	0	18031
5203	0	18032
2118	0	16050
5812	0	18033
4519	0	15054
14216	0	18034
2474	0	18035
14435	0	17044
436	0	18036
1516	0	18037
14384	0	18038
3576	0	15256
2729	0	18039
345	1	15099
10086	0	18040
3652	0	17563
1758	0	16526
707	0	18041
7421	0	18042
14767	1	18043
3097	1	18044
14385	0	15875
11675	0	18045
2970	0	15207
14181	1	15028
9711	0	15597
9704	1	18046
7944	2	18047
1797	0	18048
13262	1	14977
2453	1	15699
3126	1	17209
13108	2	14931
2554	1	15502
3376	0	18049
9285	0	18050
5243	0	15580
13073	0	18051
14323	1	15260
3683	1	15358
11809	0	18052
5722	0	18053
11228	1	15028
7503	0	18054
2777	0	16142
5187	1	15980
13400	0	18055
3583	0	15103
3127	0	18056
6534	0	16482
13338	1	16617
13288	2	16214
10334	0	15712
13964	0	17064
10573	1	15190
10389	0	18057
11169	1	15136
12529	0	16486
9703	0	17435
6241	0	18058
10515	0	18059
14056	0	17732
4228	0	15298
9560	0	18060
7638	0	16991
14905	0	15722
9458	1	17244
6907	0	18061
6599	1	17460
3560	0	16470
2057	0	18062
2170	1	14923
4897	1	18063
13510	0	18064
6402	1	14976
5417	1	14926
11437	0	18065
11033	0	16568
6206	1	15087
10140	0	18066
11831	0	18067
14499	0	15864
6200	0	18068
2231	0	18069
7475	0	18070
5020	0	18071
7629	0	16928
12394	0	18072
13611	0	18073
2080	0	18074
12402	0	17282
2059	0	15347
7097	0	18075
5969	0	18076
8839	0	15288
665	1	14976
3585	0	15583
12942	0	15045
4638	0	18077
6201	0	15485
11775	0	18078
4662	1	15160
6958	0	18079
8208	1	18080
3557	3	18081
38	0	16864
1995	0	15395
11884	0	15957
12597	2	14931
9909	0	14948
5618	1	15699
3465	0	15668
5530	0	15167
13257	2	14931
7862	0	18082
11821	0	18083
387	0	18084
379	1	14926
13390	0	18085
11748	0	15543
10026	0	18086
12318	0	15344
11218	0	15822
4396	0	18087
14815	0	18088
4604	1	18089
7152	1	15749
7041	0	14966
13446	0	18090
10807	0	16933
12615	1	18091
13300	0	18092
2939	0	18093
8935	0	16835
8426	0	18094
14718	1	14921
4002	0	18095
10187	0	16504
2499	0	18096
165	0	18097
10473	2	14924
8616	0	15485
1602	0	18098
12594	0	15892
2418	0	16472
5080	0	18099
8565	0	18100
13680	0	18101
10509	0	18102
8915	0	18103
9913	0	18104
2413	0	18105
6264	0	16492
804	0	18106
9374	1	15623
5731	3	18107
7242	0	18108
1271	1	14921
601	0	15060
14197	1	15070
3271	0	18109
2851	1	18110
5249	1	14976
11855	0	17193
10994	0	18111
11048	0	16457
196	0	18112
11683	1	18113
1226	0	18114
13469	1	15360
11523	0	18115
6466	1	14976
3893	0	15971
4673	0	18116
6834	0	15740
11662	2	14927
4049	1	15260
11195	0	16022
275	0	18117
8933	0	18118
6764	1	15525
370	0	18119
6446	0	15992
6446	1	15749
2330	0	16894
3966	0	18120
10465	0	18121
10186	0	18122
3514	0	18123
12518	0	17553
13695	0	18124
113	0	18125
5298	0	18126
4725	0	18127
3442	0	18128
10959	0	18129
1444	0	18130
115	0	18131
553	0	15005
10443	1	18132
8693	0	16821
8528	1	18133
5346	0	16217
13010	0	16400
342	0	18134
12121	1	18135
11237	0	17618
7019	0	18136
237	1	17590
2658	0	18137
6189	0	18138
1032	0	18139
8699	0	18140
13263	1	14954
13704	0	17756
6601	1	17641
98	0	16158
721	0	17282
10489	0	18086
6896	0	17107
6970	0	18141
14056	1	15869
892	2	14931
11556	0	16547
6828	0	18142
4412	1	14976
12085	0	18143
3141	2	14924
9292	2	14924
8355	0	14964
12042	0	18144
617	1	15289
6621	0	18145
11359	1	15530
8527	0	18146
8775	0	18147
14442	1	15072
1599	0	17014
2397	0	18148
13272	0	18149
11764	0	18150
2432	0	16062
11021	0	18151
8650	0	18152
11081	0	17378
1586	0	16109
9122	0	18153
1617	0	16387
1400	0	18154
5760	0	16011
3790	0	18155
2098	0	18156
9520	1	15360
4310	1	15358
9740	1	18157
5951	0	18158
6584	0	15285
11672	0	18159
14476	0	18160
13484	2	15523
4640	0	18161
1126	0	17038
7157	0	16219
13281	0	18162
12679	1	18163
5970	1	14923
2754	3	15617
840	0	15608
5977	0	14964
9553	0	18164
8009	1	18165
10738	0	17743
8066	0	18166
4116	0	18167
9720	0	15002
2549	0	16482
3733	2	15456
2812	0	16092
5138	0	16865
14003	1	18168
7321	0	18169
12965	0	18170
12076	0	15586
6409	0	18171
10531	0	16788
8084	0	16815
14889	1	14921
4237	0	18172
3137	0	14961
1873	0	16519
8603	0	15462
6547	0	18173
4526	0	18174
2884	0	18175
13186	1	16126
5252	0	18176
2744	0	15036
13302	0	18177
7730	0	18178
9186	0	17486
8567	0	18179
11948	1	14965
1450	0	18180
158	0	18181
851	0	18182
8605	0	17084
9019	0	18183
4665	0	18184
8747	3	16264
2759	0	18185
6493	0	15230
12810	0	18186
10345	1	15562
3345	0	16887
12590	0	15975
333	2	16214
14569	0	18187
10452	0	18188
6586	0	18189
11779	0	15005
5765	0	18190
6401	0	18191
958	0	18192
11076	0	18193
4433	0	15462
1338	0	18194
12336	1	18195
7684	1	18196
4029	0	18197
6884	0	15835
6372	0	18198
7974	0	18199
13695	1	15377
10741	0	17389
5069	0	16493
3388	1	15155
6014	0	18200
2349	2	14931
1065	0	18201
7625	0	17400
11869	0	15147
2048	0	16188
7834	1	18202
8655	0	18203
969	0	14964
190	0	18204
13628	0	15858
9258	0	18205
7552	0	15526
13517	0	15997
11071	0	14956
8870	0	18206
10906	1	15676
2181	0	18207
9243	0	15302
7535	0	18208
4636	1	15623
9086	1	14965
5323	0	15917
2778	0	18209
12415	0	17722
8223	1	18210
10497	0	18211
848	1	15241
5938	0	18212
652	0	18213
3027	0	18214
12114	0	15634
9014	0	18215
7544	0	18216
1009	0	18217
11486	0	18218
2529	1	15425
14544	0	16517
11431	0	18219
8717	0	18220
6728	0	18221
6260	1	15289
5559	0	16868
938	0	18222
12958	0	18223
290	0	18224
1741	1	15425
8403	0	18225
8718	0	18226
10587	0	17847
11151	0	18227
2668	0	18228
14200	0	17821
3189	0	18229
3073	2	15033
9240	1	16292
8452	0	18230
1129	1	18231
7728	0	18232
7021	0	18233
4113	0	18234
5710	1	15231
7714	0	15865
14538	1	15231
2233	0	15988
5041	0	15556
1605	0	18235
3730	0	18236
941	0	18237
8551	1	14923
2182	0	16991
8622	0	17084
9274	0	18238
854	1	14939
11745	0	18239
901	0	15256
9501	0	18240
13652	0	18241
10846	0	18242
2089	0	18243
10549	0	16013
7717	0	18244
11031	0	15580
11308	0	17169
9691	0	18245
13121	0	18246
5058	0	16822
13804	2	14931
4705	2	15456
11479	0	18247
14726	0	18248
9518	1	15415
10986	0	15396
11553	0	18249
7686	0	16042
4626	0	18250
4215	0	18251
9703	1	15000
4856	0	15052
468	0	17106
1296	0	18252
13504	0	18253
11446	0	18254
5401	0	18255
4880	1	15699
11059	0	18256
5687	0	18257
13015	1	18258
1544	2	14924
789	0	18259
13471	1	15296
9729	0	18260
13065	0	16199
1675	0	15984
13397	0	18261
296	0	18262
11363	0	18263
3386	0	15835
14480	0	18264
5239	0	18265
6018	0	14962
3369	0	17394
2037	1	15550
12215	3	18266
4110	2	15430
13305	0	18267
14298	0	18268
7453	0	17742
7696	1	15087
8088	0	15847
8373	0	15791
730	1	18269
8574	0	18270
13017	1	15028
4334	0	18271
14335	0	14948
2765	0	16380
1611	1	15706
3100	1	15525
5670	1	15973
5850	1	16294
594	0	18272
12784	0	17626
11009	0	18273
3318	0	18274
9260	0	18275
14642	1	15102
2773	0	18276
13105	1	15562
12328	0	18277
11307	1	15088
14434	0	16627
11611	0	18278
2675	0	18279
10253	3	18280
10182	0	15264
10625	0	18281
7055	0	14956
3991	0	15668
14533	0	18282
1842	1	18283
12480	0	18284
10843	0	18285
6951	2	14927
216	0	18286
1676	1	15231
9507	0	18040
3000	0	18287
12446	0	18288
8430	1	18289
2173	0	18290
14708	0	18291
9734	0	15723
13530	1	18292
13822	0	17936
5849	1	15037
6734	0	15480
10250	0	15442
10229	0	18293
3969	1	14977
2320	3	18294
8812	0	18295
6609	0	18296
9470	0	18297
2179	0	18298
6129	0	14910
13735	0	18299
2825	0	15470
1469	0	15235
2002	0	14910
3026	0	16803
6191	0	18300
1077	0	18301
7377	1	15334
6272	0	18302
5645	0	17868
3856	0	17323
7096	0	15710
3756	0	18303
9830	1	15289
3059	1	14926
7302	0	18304
6092	0	16515
10153	0	16517
8856	0	18305
8670	2	14924
2259	0	18306
14142	0	18307
13009	0	18308
14615	0	18309
813	0	16592
9032	0	18310
4686	0	18311
2429	2	14924
1289	1	15869
13154	0	16515
11148	0	15146
12453	1	15777
7918	0	18312
13168	0	16715
9448	0	18313
13393	1	15088
10722	1	15358
13254	0	18314
1258	1	15028
6020	1	18315
5754	0	18316
6308	0	18317
3315	0	14988
13076	0	18318
1756	0	15391
11728	0	18319
6257	0	18320
