tag_id,tag_name
17166,"['kids', 'shelf']"
3635,['autumn']
4196,"['beginning', 'readers']"
10221,['ece']
13703,['grief']
18413,"['little', 'house']"
17678,"['laura', 'ingalls', 'wilder']"
18415,"['little', 'house', 'prairie']"
18416,"['little', 'house', 'series']"
20138,['minnesota']
17169,['kids']
12614,['childhood']
5230,"['books', 'child']"
17217,"['kindle', 'books']"
14779,['homeschool']
16757,"['junior', 'fiction']"
11511,"['favorite', 'childhood', 'books']"
6965,"['childrens', 'chapter', 'books']"
11240,"['family', 'alouds']"
7410,"['classic', 'childrens']"
22529,"['orson', 'scott', 'card']"
25554,['redwall']
5702,"['brian', 'jacques']"
25556,"['redwall', 'series']"
29244,"['talking', 'animals']"
31723,['vampire']
22983,"['paranormal', 'romance']"
3909,"['barbara', 'taylor', 'bradford']"
29010,['superman']
23673,['pioneers']
12484,"['frank', 'peretti']"
25690,"['religious', 'fiction']"
14877,['horses']
9519,['dinosaurs']
16763,"['jurassic', 'park']"
30935,"['tom', 'robbins']"
28080,['somalia']
4600,"['biographies', 'memoirs']"
31265,"['true', 'story']"
31264,"['true', 'stories']"
33268,['zombies']
33262,['zombie']
20054,"['military', 'history']"
27573,['sherlock']
3135,"['arthur', 'conan', 'doyle']"
8975,['darren']
7329,"['cirque', 'freak']"
9537,['disabilities']
12509,"['freak', 'mighty']"
5918,['bullying']
1225,['grade']
19980,"['middle', 'grades']"
9538,['disability']
4002,"['battle', 'books']"
31727,"['vampire', 'books']"
31756,['vamps']
7330,"['cirque', 'freak', 'series']"
11366,"['fantasy', 'paranormal']"
5025,"['book', 'series']"
30082,"['saga', 'darren']"
11550,"['favorite', 'series']"
21274,['need']
1243,['grade']
25822,['reviewed']
1010,['stars']
14856,"['horror', 'thriller']"
5263,['books']
33951,['فانتزی']
29492,['teens']
19240,"['marian', 'keyes']"
28141,"['sophie', 'kinsella']"
8076,"['contemporary', 'romance']"
27650,['shopaholic']
14205,['hegel']
23514,['philosophy']
23430,['phenomenology']
19841,['metaphysics']
13105,"['german', 'idealism']"
30776,['philosophy']
23469,['philosophie']
11930,['filosofía']
11928,['filosofia']
23513,"['philosophy', 'theory']"
23920,"['political', 'philosophy']"
23049,['partly']
8093,"['continental', 'philosophy']"
6639,"['charlie', 'bone']"
16344,"['jenny', 'nimmo']"
6971,"['childrens', 'fantasy']"
12035,"['first', 'series']"
20287,"['modern', 'fantasy']"
6640,"['charlie', 'bone', 'series']"
31359,['tween']
7644,"['colet', 'court']"
10600,['ender']
10611,['enderverse']
32401,"['wheel', 'time']"
28541,"['star', 'wars']"
16205,['japanese']
14034,"['haruki', 'murakami']"
16217,"['japanese', 'lit']"
3232,"['asian', 'literature']"
16212,"['japanese', 'fiction']"
5084,['booklight']
22352,['shelf']
28298,['speculative']
28014,"['social', 'commentary']"
13962,['hardcover']
30768,['owned']
26638,['satirical']
21362,['neutron']
14907,['hotelkeepers']
4888,['bomb']
17491,['kurtvonnegut']
22533,['orwell']
18525,['london']
23240,"['penguin', 'modern', 'classics']"
5931,['burma']
7693,['colonialism']
20903,['myanmar']
28203,"['southeast', 'asia']"
10825,['erotica']
27368,['sex']
10793,"['erica', 'jong']"
20318,['modernism']
8800,['lawrence']
14405,['hiking']
22597,['outdoors']
2791,"['appalachian', 'trail']"
15904,['italian']
16218,"['japanese', 'literature']"
12465,"['francine', 'rivers']"
15211,"['ian', 'mcewan']"
9602,['disturbing']
16209,"['japanese', 'authors']"
11032,['existential']
3231,"['asian', 'lit']"
29038,['surrealism']
17358,['klassiker']
25170,['german']
29137,['swiss']
13102,"['german', 'classics']"
29141,['switzerland']
9369,"['deutsche', 'literatur']"
4243,['belletristik']
15368,['german']
26179,['romane']
6045,['bücherregal']
13107,"['german', 'language']"
13101,"['german', 'books']"
13100,"['german', 'authors']"
18337,['literatur']
3408,['deutsch']
29139,"['swiss', 'literature']"
26767,['schule']
29138,"['swiss', 'authors']"
24447,['prose']
9368,"['deutsche', 'bücher']"
19492,"['max', 'frisch']"
31315,['tudors']
31304,['tudor']
350,['century']
31308,"['tudor', 'england']"
14273,"['henry', 'viii']"
26305,['royalty']
10342,['egypt']
6650,"['charlotte', 'bronte']"
11579,"['favourite', 'books']"
5807,['bronte']
4514,['bildungsroman']
18851,"['made', 'cry']"
29401,"['tear', 'jerker']"
20654,['murakami']
28005,['soccer']
15915,"['italian', 'literature']"
10227,['eco']
15914,"['italian', 'lit']"
20302,"['modern', 'literature']"
10939,"['european', 'literature']"
31451,"['umberto', 'eco']"
11753,"['fiction', 'literature']"
18395,['literatuur']
21915,['finished']
18338,['literatura']
15933,['itália']
11740,['fictie']
10031,['dutch']
9487,"['didnt', 'finish']"
19343,"['martial', 'arts']"
32165,['warfare']
23923,"['political', 'science']"
13938,"['hard', 'case', 'crime']"
17285,"['king', 'stephen']"
8630,['cuba']
16449,"['jodi', 'picoult']"
23592,['picoult']
23593,"['picoult', 'jodi']"
32726,"['womens', 'fiction']"
9703,"['domestic', 'violence']"
16450,"['jodi', 'picoult', 'books']"
20499,"['mother', 'daughter']"
28936,['suicide']
20212,"['mitch', 'albom']"
33968,['فلسفه']
26918,['scotland']
9420,"['diana', 'gabaldon']"
22602,"['outlander', 'series']"
12758,['gabaldon']
28216,"['southern', 'gothic']"
11462,['faulkner']
32512,"['william', 'faulkner']"
28219,"['southern', 'literature']"
30109,['south']
2326,"['american', 'south']"
22601,['outlander']
6709,['chess']
20205,['mistery']
23896,['policier']
28268,"['spanish', 'lit']"
3016,"['art', 'fiction']"
24698,"['pérez', 'reverte']"
8624,['lewis']
17987,['lewis']
2113,['allegory']
11166,['faith']
7265,"['chronicles', 'narnia']"
11372,"['fantasy', 'science', 'fiction']"
11314,"['fantasy', 'sci']"
29190,['séries']
30241,['theology']
2779,['apologetics']
6070,['lewis']
7154,"['christian', 'fiction']"
7094,"['christian', 'books']"
7141,"['christian', 'life']"
7156,"['christian', 'nonfiction']"
7186,"['christian', 'theology']"
25670,"['religion', 'philosophy']"
28356,"['spiritual', 'growth']"
7279,['church']
23504,"['philosophy', 'religion']"
7080,"['christian', 'apologetics']"
15593,['inklings']
7100,"['christian', 'classics']"
16374,['jesus']
10753,['epistolary']
9708,"['dominican', 'republic']"
17653,['latino']
20622,['multicultural']
28964,"['summer', 'reading']"
2928,"['around', 'world']"
29037,['surreal']
20655,"['murakami', 'haruki']"
12347,['foreign']
32302,['weird']
13163,['giappone']
14033,['haruki']
8069,"['contemporary', 'lit']"
18913,['magical']
3223,"['asian', 'authors']"
18352,"['literatura', 'japonesa']"
25433,['realism']
3140,['arthurian']
15807,"['iris', 'murdoch']"
220,"['novels', 'everyone']"
30452,"['time', 'magazine']"
23584,['picaresque']
23824,['poesía']
21333,['neruda']
23812,['poem']
23857,['poetry']
23819,['poes']
12351,"['foreign', 'language']"
11544,"['favorite', 'poetry']"
25547,"['redeeming', 'love']"
7143,"['christian', 'lit']"
11763,"['fiction', 'christian']"
26154,"['romance', 'historical']"
15629,"['inspirational', 'fiction']"
7158,"['christian', 'novels']"
4447,"['biblical', 'fiction']"
20737,"['must', 'reads']"
25957,['rivers']
12294,['fun']
25799,['retellings']
7144,"['christian', 'literature']"
5197,"['books', 'love']"
25517,['recommended']
7166,"['christian', 'reads']"
18054,"['library', 'books']"
893,"['reading', 'challenge']"
28532,['standalone']
1121,"['star', 'books']"
20821,"['favorite', 'books']"
15642,['inspiring']
7165,"['christian', 'reading']"
2107,"['time', 'favs']"
15633,"['inspirational', 'romance']"
16871,"['karen', 'kingsbury']"
4010,"['baxter', 'family']"
17299,"['kingsbury', 'karen']"
7171,"['christian', 'romance']"
17298,['kingsbury']
7202,['christianfiction']
16872,"['karen', 'kingsbury', 'books']"
25548,['redemption']
25549,"['redemption', 'series']"
22585,"['shared', 'shelf']"
13150,['ghosts']
26717,['scary']
30368,"['thriller', 'horror']"
8507,['creepy']
14852,"['horror', 'suspense']"
29888,['king']
28683,['stephenking']
20656,['murder']
13141,['ghost']
3576,['authors']
19623,['media']
30414,['tie']
29230,['tales']
28668,"['stephen', 'king']"
28674,"['stephen', 'king']"
30416,['tie']
28664,"['stephen', 'king', 'books']"
14836,"['horror', 'fiction']"
31325,['turkish']
5078,"['booker', 'winners']"
3465,['australian']
19032,"['booker', 'prize', 'winners']"
5077,"['booker', 'winner']"
19911,"['michael', 'ondaatje']"
21470,"['newbery', 'medal']"
21474,"['newbery', 'winners']"
21459,"['newbery', 'award']"
21472,"['newbery', 'medal', 'winners']"
21462,"['newbery', 'award', 'winners']"
21464,"['newbery', 'books']"
21456,"['newberry', 'winners']"
21473,"['newbery', 'winner']"
2660,"['anne', 'rice']"
16991,"['kelley', 'armstrong']"
32345,['werewolves']
32702,"['women', 'otherworld']"
27613,['shifters']
27473,['shapeshifters']
22571,['otherworld']
32341,['werewolf']
16993,"['kelly', 'armstrong']"
9277,['demons']
23796,['pnr']
31614,['urban']
22572,"['otherworld', 'series']"
1943,"['albert', 'camus']"
6162,['camus']
2030,['algeria']
12451,['francais']
29732,['culture']
22439,['opera']
15203,"['iain', 'banks']"
15202,"['iain', 'banks']"
14358,['high']
32647,['wittgenstein']
18513,['logic']
23764,['plays']
1684,['adultery']
21149,"['nathaniel', 'hawthorne']"
14403,['highschool']
14379,"['high', 'school', 'reads']"
24674,['puritans']
10651,"['english', 'class']"
21547,['nietzsche']
10916,['ethics']
23458,['philo']
12588,"['friedrich', 'nietzsche']"
23432,['phil']
6524,['century']
10750,['epistemology']
12587,['friedrich']
24228,['present']
23519,['philosphy']
33966,['فلسفة']
20431,['moral']
32486,['wilhelm']
29044,['surveys']
3246,['aspects']
22333,['kindle']
24626,"['pulitzer', 'prize', 'fiction']"
24187,['pregnancy']
20508,['motherhood']
24204,"['pregnancy', 'parenting']"
22381,['writing']
2389,"['amy', 'tan']"
23926,"['political', 'theory']"
14106,['hawaii']
29584,['texas']
19932,['michener']
16092,"['james', 'michener']"
16057,"['james', 'michener']"
14524,"['historical', 'novels']"
2762,['apartheid']
19933,"['michener', 'james']"
25379,"['reading', 'list']"
14583,"['history', 'fiction']"
14538,"['historical', 'fiction']"
23993,"['popular', 'fiction']"
28183,['south']
14539,['historicalfiction']
21948,['owned']
11247,"['family', 'saga']"
24462,['proust']
19211,"['marcel', 'proust']"
12719,"['fyodor', 'dostoyevsky']"
9794,['dostoevsky']
26392,['russians']
26421,['rússia']
17965,"['letteratura', 'russa']"
26370,['russi']
33401,"['أدب', 'روسي']"
18517,"['lois', 'lowry']"
29806,['giver']
751,['reads']
13145,"['ghost', 'stories']"
22025,['novella']
13450,"['gothic', 'horror']"
32522,"['william', 'shakespeare']"
23853,"['poetry', 'plays']"
10653,"['english', 'classics']"
12123,['florida']
6280,"['carl', 'hiaasen']"
14337,['hiaasen']
14338,"['hiaasen', 'carl']"
12126,"['florida', 'fiction']"
18284,['listened']
17667,"['laugh', 'loud']"
12140,['flush']
12717,['fyic']
15191,['pretty']
23950,['pollution']
14408,['hilarious']
25155,['grade']
15959,['fic']
1559,['activism']
25156,['grade']
8012,['conservation']
27890,['skink']
8943,"['dark', 'humor']"
15057,"['humor', 'satire']"
21392,"['new', 'age']"
1988,"['alex', 'cross', 'series']"
23114,"['patterson', 'james']"
16096,"['james', 'patterson', 'alex', 'cross']"
32716,"['women', 'murder', 'club']"
32732,"['womens', 'murder', 'club']"
32717,"['women', 'murder', 'club', 'series']"
16122,"['james', 'patterson', 'women', 'murder', 'club']"
7557,['club']
29553,['terrorism']
19496,"['maximum', 'ride']"
23885,['police']
24517,['psychological']
8586,['cross']
23108,"['patterson', 'alex', 'cross']"
24387,['procedural']
5180,['books']
16100,"['james', 'patterson', 'books']"
16097,"['james', 'patterson', 'alex', 'cross', 'series']"
16116,"['james', 'patterson']"
30373,"['thriller', 'mystery']"
16135,['jamespatterson']
21003,"['mystery', 'thrillers']"
30381,"['thriller', 'suspense']"
21001,"['mystery', 'thriller', 'suspense']"
20991,"['mystery', 'suspense', 'thriller']"
23111,"['patterson', 'cross']"
8549,"['crime', 'thrillers']"
16668,"['alex', 'cross']"
7701,['colorado']
12114,['flight']
32412,"['wind', 'blows']"
12976,['genetic']
15757,['investigators']
13458,['government']
11055,['experimental']
31838,['veterinarians']
10638,['engineering']
11293,['fantastic']
4411,"['beverly', 'cleary']"
19882,['mice']
16665,"['joyce', 'meyer']"
1377,"['song', 'ice', 'fire']"
12811,"['game', 'thrones']"
13070,"['george', 'martin']"
13693,"['gregory', 'maguire']"
7343,['civil']
19175,['mangá']
9156,"['death', 'note']"
25223,['manga']
7739,['comic']
19141,['manga']
7824,"['comics', 'manga']"
27644,['shonen']
27705,['shounen']
30667,['fantasy']
29146,"['sword', 'laser']"
10152,['earthsea']
32654,['wizards']
24947,"['raymond', 'feist']"
11634,['feist']
29258,"['tamora', 'pierce']"
31014,['tortall']
33121,"['young', 'adult', 'fantasy']"
11658,"['female', 'protagonist']"
17370,['knights']
28103,"['song', 'lioness']"
23627,['pierce']
29462,"['teen', 'fantasy']"
26023,"['robert', 'jordan']"
16722,"['juliet', 'marillier']"
14484,"['historical', 'fantasy']"
31708,['valdemar']
19798,"['mercedes', 'lackey']"
2166,['history']
15473,"['indian', 'literature']"
24794,['narayan']
18998,"['malgudi', 'days']"
15462,"['indian', 'author']"
15485,"['indian', 'writing']"
15472,"['indian', 'lit']"
28195,"['south', 'asian', 'fiction']"
28193,"['south', 'asia']"
15484,"['indian', 'writers']"
18997,['malgudi']
25975,['narayan']
28194,"['south', 'asian']"
7921,['completed']
15466,"['indian', 'books']"
9580,['disney']
23692,['pkd']
2043,"['alice', 'munro']"
13195,"['giller', 'prize']"
4840,"['bob', 'dylan']"
298,['grade']
17439,"['kresley', 'cole']"
15321,"['immortals', 'dark']"
26163,"['romance', 'paranormal']"
15322,"['immortals', 'dark', 'series']"
31713,['valkyrie']
28034,"['social', 'studies']"
7341,"['civil', 'rights']"
26010,"['robert', 'crais']"
6333,"['carrie', 'vaughn']"
17343,"['kitty', 'norville']"
2263,"['amelia', 'bedelia']"
27745,"['sidney', 'sheldon']"
19682,['meditation']
33244,['zen']
33095,['yoga']
28335,['spirit']
5880,['buddhist']
23180,['peace']
9406,['dharma']
24655,['punk']
23970,"['pop', 'culture']"
20702,['musica']
28628,['stendhal']
7480,['classique']
18379,"['literature', 'french']"
17960,"['letteratura', 'francese']"
12460,['francese']
12556,"['french', 'books']"
18302,"['lit', 'french']"
25169,['french']
12463,['francia']
26216,['romanzi']
25709,['religión']
16338,"['jennifer', 'weiner']"
16550,"['john', 'sandford']"
18717,"['lucas', 'davenport']"
9464,['dick']
1599,['addiction']
9022,"['david', 'baldacci']"
3829,['baldacci']
3445,['austen']
25596,['regency']
2608,"['anita', 'shreve']"
9124,"['dean', 'koontz']"
17413,['koontz']
22200,"['odd', 'thomas']"
22201,"['odd', 'thomas', 'series']"
17415,"['koontz', 'dean']"
9122,['dean']
19685,['mediums']
23373,['persons']
20176,['missing']
22198,['odd']
8573,['criticism']
24941,['ray']
17933,['lesbian']
18015,['lgbtqia']
16273,"['jeanette', 'winterson']"
24731,"['queer', 'fiction']"
16441,"['joanne', 'harris']"
3833,"['baldacci', 'david']"
6143,"['camel', 'club']"
6144,"['camel', 'club', 'series']"
23928,"['political', 'thriller']"
3832,"['baldacci', 'camel', 'club']"
23929,"['political', 'thrillers']"
9026,"['david', 'baldacci', 'camel', 'club']"
6142,['camel']
29688,"['camel', 'club']"
18282,['listened']
1554,"['action', 'thriller']"
13568,"['graphic', 'novels', 'comics']"
12661,['fumetti']
27176,"['sequential', 'art']"
7858,['comix']
13597,['graphicnovels']
8779,['còmics']
13550,"['graphic', 'novel', 'comic']"
7760,"['comic', 'graphic', 'novel']"
2602,"['anita', 'blake']"
22977,"['paranormal', 'fantasy']"
27472,['shapeshifter']
4665,"['bit', 'lit']"
17694,"['laurell', 'hamilton']"
23037,"['part', 'series']"
22992,"['paranormal', 'vampires']"
31719,['vamp']
27975,['smut']
2607,"['anita', 'diamant']"
19419,['massachusetts']
32956,['xanth']
23632,"['piers', 'anthony']"
29559,"['terry', 'brooks']"
27461,['shannara']
5820,"['brooks', 'terry']"
5818,['brooks']
2666,"['anne', 'tyler']"
26028,"['robert', 'ludlum']"
19452,['mathematics']
25634,['relativity']
10359,['einstein']
16693,"['judith', 'mcnaught']"
14461,"['historic', 'fiction']"
23447,"['philippa', 'gregory']"
9573,['disease']
16898,"['kate', 'atkinson']"
26535,"['san', 'francisco']"
12877,"['gay', 'fiction']"
1800,"['agatha', 'christie']"
14281,"['hercule', 'poirot']"
23871,['poirot']
7213,['christie']
1798,['agatha']
9354,"['detective', 'stories']"
7214,"['christie', 'agatha']"
18596,['lost']
13873,['halloween']
20172,"['miss', 'marple']"
33304,"['ágatha', 'christie']"
32667,['wodehouse']
22847,['wodehouse']
16282,['jeeves']
23420,['wodehouse']
16283,"['jeeves', 'wooster']"
28121,['sons']
29546,['terminally']
23079,['patients']
6529,['cerebrovascular']
26211,['romanticism']
14988,"['hugo', 'award']"
15006,"['hugo', 'winners']"
14995,"['hugo', 'award', 'winners']"
23686,['pittsburgh']
19891,"['michael', 'chabon']"
6542,['chabon']
24716,"['quarter', 'life', 'crisis']"
32469,"['wilbur', 'smith']"
24807,['race']
7746,"['comic', 'books']"
7806,"['comics', 'graphic', 'novels']"
28999,['superhero']
19359,"['marvel', 'comics']"
7784,"['comics', 'graphic', 'novels']"
13528,['graphic']
7743,"['comic', 'book']"
7843,['comics']
21244,['nebraska']
17374,['knitting']
20512,"['mothers', 'daughters']"
16907,"['kate', 'jacobs']"
21438,"['new', 'york', 'city']"
30408,['théâtre']
6068,['lewis']
14196,['heaven']
30251,"['theology', 'philosophy']"
30339,"['thought', 'provoking']"
23276,['peretti']
23277,"['peretti', 'frank']"
18328,"['literary', 'itinerary']"
25798,['retelling']
27870,['skepticism']
14868,"['horse', 'books']"
14867,['horse']
2545,['animal']
2573,"['animal', 'stories']"
2550,"['animal', 'books']"
14873,"['horse', 'stories']"
19234,"['marguerite', 'henry']"
2556,"['animal', 'fiction']"
10766,['equine']
21469,"['newbery', 'honors']"
32405,['kid']
32408,['young']
5309,"['books', 'childhood']"
7015,['chincoteague']
10671,"['enid', 'blyton']"
11258,"['famous', 'five']"
11257,['famous']
15541,['infantil']
16798,['juvenil']
4823,['blyton']
5158,"['books', 'childhood']"
15513,['indonesian']
6846,"['childhood', 'reading']"
6845,['childhood']
20786,"['childhood', 'books']"
29784,"['famous', 'five']"
15542,"['infantil', 'juvenil']"
25168,['finnish']
18215,['sekawan']
15580,['infância']
10670,['enid']
11259,"['famous', 'five', 'series']"
18630,"['louisa', 'may', 'alcott']"
1962,['alcott']
12936,"['gene', 'stratton', 'porter']"
9928,"['dresden', 'files']"
16418,"['jim', 'butcher']"
3353,"['aubrey', 'maturin']"
21209,['nautical']
21831,"['nora', 'roberts']"
26041,"['roberts', 'nora']"
21827,['nora']
26146,"['romance', 'contemporary']"
26039,['roberts']
16228,['japán']
27826,['singularity']
31128,['transhumanism']
33394,"['أدب', 'السجون']"
8921,['daria']
33527,"['الأدب', 'الروسي']"
33732,['دوستويفسكي']
18387,"['literature', 'russian']"
21187,"['natural', 'history']"
23679,['pirates']
15304,['imagination']
14435,"['dark', 'materials']"
4461,['biblioteca']
22027,['novellas']
30919,['tolstoy']
17918,"['leo', 'tolstoy']"
30081,['russians']
18365,"['literatura', 'russa']"
9148,"['death', 'dying']"
27659,"['short', 'books']"
25726,['renaissance']
14128,['healing']
23900,['polish']
31940,"['virginia', 'woolf']"
12932,"['gender', 'studies']"
10135,"['early', 'modern']"
31515,"['uni', 'books']"
7254,"['christopher', 'marlowe']"
28852,['studied']
31537,"['university', 'reading']"
10460,['elizabethan']
25116,['uni']
25161,['college']
11463,['faust']
3870,['bangladesh']
21550,['nigeria']
1773,"['african', 'lit']"
4055,['bdsm']
27924,"['sleeping', 'beauty']"
10824,"['erotic', 'romance']"
25856,['rice']
10819,"['erotic', 'fiction']"
10826,"['erotica', 'bdsm']"
26150,"['romance', 'erotica']"
25858,"['rice', 'anne']"
27391,['sexy']
17304,['kinky']
8937,"['dark', 'erotica']"
1355,['roquelaure']
28612,['steamy']
13792,"['guilty', 'pleasure']"
21206,['naughty']
2622,"['ann', 'rice']"
17303,['kink']
19775,['menage']
21928,['interested']
27919,['slavery']
29205,['taboo']
21041,['ménage']
10828,"['erotica', 'romance']"
27384,['sexual']
4900,['bondage']
27301,"['series', 'sleeping', 'beauty']"
9037,"['david', 'eddings']"
11162,['fairytales']
2444,"['ancient', 'philosophy']"
13658,"['greek', 'philosophy']"
18406,"['little', 'black', 'classics']"
23238,"['penguin', 'little', 'black', 'classics']"
31436,['ukraine']
21593,"['nikolai', 'gogol']"
25190,['russian']
26377,"['russian', 'classic']"
247,['books']
3072,"['art', 'novella']"
26375,"['russian', 'authors']"
29113,['swedish']
26680,['scandinavian']
29112,['sweden']
3280,"['astrid', 'lindgren']"
26679,['scandinavia']
6902,"['children', 'chapter', 'books']"
29117,"['swedish', 'literature']"
17116,['kidlit']
17208,['kinderbücher']
21850,['nordic']
3927,['barnebøker']
17207,['kinderbuch']
17203,['kinder']
25196,['swedish']
17632,['lastenkirjat']
26688,"['scandinavian', 'literature']"
29098,['svenska']
5140,"['books', 'children']"
17633,['lasteraamatud']
4102,"['beatrix', 'potter']"
24802,['rabbits']
15285,['illustrated']
31982,['voltaire']
19689,['cabot']
29490,['teenlit']
2069,"['american', 'girl']"
15505,['indonesia']
10444,"['elizabeth', 'gilbert']"
6098,['caldecott']
23407,"['peter', 'straub']"
7371,['clancy']
16009,"['jack', 'ryan']"
20053,"['military', 'fiction']"
7373,"['clancy', 'tom']"
29431,"['techno', 'thriller']"
15670,['intelligence']
15990,['jack']
16010,"['jack', 'ryan']"
11720,['fic']
20072,"['military', 'thriller']"
22220,['officers']
11455,['fathers']
16013,"['jack', 'ryan', 'universe']"
31100,['traffic']
9952,['drug']
26411,['ryan']
25627,['relations']
24107,['power']
11023,['executive']
2651,"['anne', 'mccaffrey']"
23300,['pern']
19565,['mccaffrey']
9848,['dragon']
9880,"['dragonriders', 'pern']"
26836,"['science', 'fantasy']"
31864,"['victorian', 'literature']"
28038,"['social', 'work']"
24505,['psychiatry']
24530,"['psychology', 'books']"
8358,['counselling']
19788,"['mental', 'illness']"
30264,"['therapy', 'books']"
24509,['psycho']
24533,"['psychology', 'counseling']"
33063,['yalom']
32775,"['work', 'related']"
24538,"['psychology', 'psychiatry']"
24494,"['psych', 'books']"
24548,"['psychology', 'therapy']"
13479,"['grad', 'school']"
24488,['psy']
24541,"['psychology', 'related']"
11109,['fables']
31830,['vertigo']
13564,"['graphic', 'novels', 'comics']"
8780,['cómic']
11159,['fairytale']
7836,['comics']
25093,['comics']
31831,"['vertigo', 'comics']"
13583,"['graphic', 'novels']"
12487,['frankenstein']
12161,['folklore']
1729,['aesop']
21035,['myths']
11141,['fairy']
9288,"['dennis', 'lehane']"
16074,"['james', 'ellroy']"
16883,"['karin', 'slaughter']"
13524,"['grant', 'county']"
17838,"['lee', 'child']"
16005,"['jack', 'reacher']"
24968,['reacher']
17260,"['kindle', 'unlimited']"
781,"['reading', 'challenge']"
5404,"['books', 'movies']"
5393,['books']
13005,"['genre', 'fantasy']"
32514,"['william', 'goldman']"
18869,['mafia']
19258,"['mario', 'puzo']"
24688,['puzo']
22504,"['organized', 'crime']"
13317,['godfather']
7711,['colômbia']
13438,"['gossip', 'girl']"
6475,"['cecily', 'ziegesar']"
13439,"['gossip', 'girl', 'series']"
8654,['cults']
31125,['transgressive']
31015,['torture']
15878,['isolation']
27817,['single']
3491,['author']
24353,['prisoners']
31852,['victims']
3987,['batman']
26545,['sandford']
16557,"['john', 'sanford']"
31142,['transmetropolitan']
16168,"['jane', 'green']"
28678,"['stephen', 'donaldson']"
30310,"['thomas', 'covenant']"
28656,"['stephen', 'donaldson']"
9726,['donaldson']
8406,['covenant']
16838,['kafka']
8768,['czech']
12499,"['franz', 'kafka']"
8775,"['czech', 'republic']"
8774,"['czech', 'literature']"
10864,['espaňol']
7565,['clásicos']
7390,['clasicos']
28267,"['spanish', 'language']"
7391,['class']
18346,"['literatura', 'española']"
18345,"['literatura', 'espanola']"
10572,['espanol']
22164,"['obras', 'teatro']"
11624,"['federico', 'garcia', 'lorca']"
17997,['leídos']
28262,"['spanish', 'authors']"
6382,['castellano']
34185,['نمایشنامه']
14442,"['hispanic', 'literature']"
29411,['teatre']
28265,"['spanish', 'classics']"
28270,['spanish']
18343,"['literatura', 'espa', 'ola']"
26197,"['romantic', 'comedy']"
29954,['mediator']
9866,['dragonlance']
21029,"['mythology', 'folklore']"
10289,"['edith', 'hamilton']"
21036,"['myths', 'legends']"
21025,"['mythology', 'folklore']"
25773,['research']
5332,"['books', 'owned']"
10316,['educational']
21031,"['mythology', 'religion']"
5905,['bukowski']
26944,['scottish']
19892,"['michael', 'connelly']"
14010,"['harry', 'bosch']"
2516,['angels']
24328,['printz']
18271,"['lisa', 'see']"
7023,"['chinese', 'culture']"
3228,"['asian', 'fiction']"
19285,"['mark', 'twain']"
31421,['uglies']
2116,['allende']
33277,['zorro']
6135,"['calvin', 'hobbes']"
7770,"['comic', 'strips']"
6347,['cartoons']
7768,"['comic', 'strip']"
6136,"['calvin', 'hobbes']"
4537,"['bill', 'watterson']"
27412,['sff']
23302,"['pern', 'series']"
19566,"['mccaffrey', 'anne']"
11379,['fantasy']
26772,"['sci', 'fantasy']"
2650,"['anne', 'mccaffery']"
20706,['musicals']
8907,['danish']
9286,['denmark']
13054,['geology']
28025,"['social', 'justice']"
29388,['teaching']
26552,['sandman']
12785,['gaiman']
15858,['islam']
4443,['biblical']
12255,['foodie']
12200,"['food', 'books']"
12832,['gardening']
3906,"['barbara', 'kingsolver']"
29089,['sustainability']
12239,"['food', 'politics']"
10256,['economy']
10236,['econ']
29434,['technology']
19625,"['media', 'studies']"
8680,"['cultural', 'studies']"
26207,"['romantic', 'suspense']"
20035,"['milan', 'kundera']"
24141,['prayer']
4385,"['beth', 'moore']"
4434,"['bible', 'study']"
31901,"['vince', 'flynn']"
20213,"['mitch', 'rapp']"
12145,['flynn']
30403,"['thursday', 'next']"
2175,"['alternate', 'reality']"
19835,['metafiction']
24771,['quirky']
21487,['next']
2186,"['alternative', 'history']"
2176,"['alternate', 'universe']"
30402,['thursday']
7289,"['church', 'history']"
6438,['catholicism']
3427,['augustine']
23105,['patristics']
9385,['devotional']
26486,['saints']
25704,"['religious', 'studies']"
25678,"['religion', 'theology']"
23476,"['philosophy', 'religion']"
1104,['century']
28373,"['spiritual', 'reading']"
25652,"['religion', 'spirituality']"
14448,"['hist', 'church']"
14572,"['history', 'biography']"
31011,['torrey']
27131,['seminary']
4439,"['bible', 'theology']"
18172,"['lifetime', 'reading', 'plan']"
14036,"['harvard', 'classics']"
7179,"['christian', 'spirituality']"
23235,"['penguin', 'great', 'ideas']"
30253,"['theology', 'religion']"
24821,"['rachel', 'caine']"
20454,"['morganville', 'vampires']"
29967,"['morganville', 'vampires']"
20450,['morganville']
33035,['paranormal']
547,['series']
21387,"['new', 'adult']"
31749,"['vampires', 'werewolves']"
22988,"['paranormal', 'supernatural']"
33130,"['young', 'adult', 'paranormal']"
31732,"['vampire', 'fiction']"
19699,['meh']
10233,['ecology']
10720,['environmentalism']
13662,['green']
17847,"['left', 'behind']"
17849,"['left', 'behind', 'series']"
30437,"['tim', 'lahaye']"
19479,['maturita']
2013,"['alexander', 'pushkin']"
17895,['lektira']
31825,['verse']
24681,['pushkin']
15406,['russian']
21993,"['novel', 'verse']"
21062,['nabokov']
522,"['century', 'literature']"
23229,"['penguin', 'classics']"
26380,"['russian', 'fiction']"
23266,"['percy', 'jackson']"
